timestamp,usd_krw,est_usd_krw,premium
1771718437.7725365,1448.5,1471.0480646776512,1.5566492701174426
1771728923.3336713,1448.5,1471.0823798776519,1.559018286341172
1771735583.9866097,1448.5,1470.7933456191975,1.539064247096821
1771738855.5946214,1448.5,1470.7616745577589,1.5368777740945014
1771741688.8428462,1448.5,1470.9794558060878,1.5519127239273593
1771744336.2552369,1448.5,1470.3857993866843,1.510928504431088
1771746563.2980235,1448.5,1470.3548468619047,1.5087916369972152
1771747309.414788,1448.5,1470.666215080051,1.5302875443597488
1771749943.1676211,1448.5,1470.6358198837586,1.5281891531762917
1771751706.3050919,1448.5,1470.2089714783262,1.498720847658008
1771753659.1588988,1448.5,1469.5797797106563,1.4552833766417907
1771754468.715242,1448.5,1470.0593099535865,1.488388674738456
1771756589.410577,1448.5,1469.6048502541128,1.4570141701147918
1771757797.2120697,1448.5,1469.2993596347421,1.4359240341554802
1771759259.7976563,1448.5,1468.955878607828,1.4122111569090803
1771760397.435496,1448.5,1469.5453415286038,1.4529058701141722
1771761236.0446544,1448.5,1468.4230974365973,1.37542957794942
1771763502.74705,1448.5,1468.4105196017101,1.3745612427828873
