timestamp,usd_krw,est_usd_krw,premium
1770085838.2193542,1450.9,1477.4447802134946,1.829538921600007
1770092821.7137268,1448.3,1474.6911670397355,1.8222168777004482
1770096854.6008215,1449.6,1474.2935595035906,1.703474027565582
1770100131.3030965,1445.7,1474.6720855416563,2.0040178143222156
1770103593.8971994,1444.3,1474.3015404461391,2.0772374469389456
1770105652.0011911,1442.2,1473.4488330922302,2.1667475448779743
1770108756.4134018,1444.8,1473.8532645019334,2.0108848630906304
1770110924.9207113,1448.0,1477.0919630826647,2.009113472559719
1770113235.6984773,1450.6,1476.7756848185288,1.8044729641892256
1770116307.3245885,1450.5,1476.9945930147444,1.82658345499789
1770118693.9447324,1449.5,1477.5175805771432,1.9329134582368563
1770120014.739606,1450.2,1477.4641657634963,1.8800279798301127
1770124824.053658,1448.1,1476.4767379562443,1.9595841417197963
1770127948.2867372,1448.9,1475.6185643695214,1.844058552662112
1770131027.4597561,1448.7,1477.354833475408,1.9779687634022185
1770134432.8494992,1448.2,1474.2626997768245,1.7996616335329718
1770138221.274403,1448.2,1479.6242051303352,2.1698802051053145
1770141630.8938084,1450.2,1482.552845637938,2.230923020130871
1770145649.3616936,1451.9,1489.2692209768984,2.5738150683172605
1770148191.3187392,1451.3,1485.3467491457823,2.3459484011425835
1770150035.1457257,1451.6,1484.049174789835,2.2354074669216777
1770152283.1172607,1451.0,1479.6808199316292,1.9766243922556326
1770154732.3869016,1451.0,1479.6019818863115,1.9711910328264286
1770156159.9847183,1451.0,1479.2424716776402,1.9464143127250306
1770158621.7793164,1451.0,1477.5269169809028,1.8281817354171466
1770159833.3828793,1451.0,1478.1816582748233,1.8733051877893419
1770161907.2484612,1451.0,1478.5248362405248,1.8969563225723494
1770163035.2773778,1451.0,1477.872199224258,1.8519778927813997
